
*******   STEP   1      *** NEFF=10 CALCULATION                
    1   0.108E-01   0.138E+01   0.109E+00
    2   0.923E-02   0.124E+01   0.853E-01
    3   0.837E-02   0.110E+01   0.681E-01
    4   0.757E-02   0.972E+00   0.548E-01
    5   0.677E-02   0.849E+00   0.444E-01
    6   0.599E-02   0.736E+00   0.362E-01
    7   0.524E-02   0.634E+00   0.297E-01
    8   0.454E-02   0.542E+00   0.244E-01
    9   0.390E-02   0.462E+00   0.201E-01
   10   0.332E-02   0.391E+00   0.166E-01
   11   0.281E-02   0.331E+00   0.138E-01
   12   0.237E-02   0.279E+00   0.114E-01
   13   0.199E-02   0.235E+00   0.948E-02
   14   0.167E-02   0.198E+00   0.789E-02
   15   0.140E-02   0.166E+00   0.657E-02
   16   0.117E-02   0.139E+00   0.547E-02
   17   0.117E-02   0.117E+00   0.439E-02
   18   0.974E-03   0.943E-01   0.350E-02
   19   0.784E-03   0.754E-01   0.278E-02
   20   0.625E-03   0.602E-01   0.221E-02
   21   0.498E-03   0.481E-01   0.176E-02
   22   0.396E-03   0.383E-01   0.140E-02
   23   0.315E-03   0.306E-01   0.111E-02
   24   0.251E-03   0.244E-01   0.888E-03
   25   0.200E-03   0.194E-01   0.707E-03
   26   0.159E-03   0.155E-01   0.563E-03
   27   0.127E-03   0.124E-01   0.449E-03
   28   0.101E-03   0.985E-02   0.358E-03
   29   0.806E-04   0.785E-02   0.285E-03
   30   0.642E-04   0.626E-02   0.227E-03
   31   0.512E-04   0.499E-02   0.181E-03
   32   0.408E-04   0.398E-02   0.144E-03
   33   0.325E-04   0.317E-02   0.115E-03
   34   0.259E-04   0.253E-02   0.918E-04
   35   0.207E-04   0.201E-02   0.730E-04
   36   0.165E-04   0.161E-02   0.583E-04
   37   0.131E-04   0.128E-02   0.465E-04
   38   0.105E-04   0.102E-02   0.370E-04
   39   0.834E-05   0.813E-03   0.298E-04

*******   STEP  20      *** NEFF=10 CALCULATION                
    1   0.812E-02   0.173E+01   0.122E+00
    2   0.683E-02   0.173E+01   0.105E+00
    3   0.628E-02   0.172E+01   0.921E-01
    4   0.593E-02   0.170E+01   0.812E-01
    5   0.569E-02   0.166E+01   0.717E-01
    6   0.553E-02   0.161E+01   0.635E-01
    7   0.543E-02   0.154E+01   0.562E-01
    8   0.535E-02   0.147E+01   0.497E-01
    9   0.528E-02   0.138E+01   0.438E-01
   10   0.519E-02   0.128E+01   0.386E-01
   11   0.507E-02   0.118E+01   0.339E-01
   12   0.490E-02   0.107E+01   0.297E-01
   13   0.469E-02   0.961E+00   0.259E-01
   14   0.444E-02   0.856E+00   0.226E-01
   15   0.415E-02   0.757E+00   0.197E-01
   16   0.383E-02   0.666E+00   0.171E-01
   17   0.349E-02   0.582E+00   0.148E-01
   18   0.315E-02   0.506E+00   0.128E-01
   19   0.281E-02   0.439E+00   0.111E-01
   20   0.249E-02   0.380E+00   0.956E-02
   21   0.219E-02   0.328E+00   0.825E-02
   22   0.192E-02   0.283E+00   0.710E-02
   23   0.167E-02   0.243E+00   0.611E-02
   24   0.145E-02   0.209E+00   0.525E-02
   25   0.126E-02   0.179E+00   0.452E-02
   26   0.109E-02   0.154E+00   0.388E-02
   27   0.937E-03   0.132E+00   0.333E-02
   28   0.806E-03   0.113E+00   0.286E-02
   29   0.694E-03   0.971E-01   0.245E-02
   30   0.689E-03   0.831E-01   0.204E-02
   31   0.591E-03   0.693E-01   0.170E-02
   32   0.495E-03   0.575E-01   0.141E-02
   33   0.411E-03   0.476E-01   0.117E-02
   34   0.341E-03   0.395E-01   0.967E-03
   35   0.283E-03   0.327E-01   0.801E-03
   36   0.235E-03   0.270E-01   0.663E-03
   37   0.194E-03   0.224E-01   0.549E-03
   38   0.161E-03   0.185E-01   0.454E-03
   39   0.133E-03   0.153E-01   0.376E-03
   40   0.110E-03   0.127E-01   0.311E-03
   41   0.913E-04   0.105E-01   0.258E-03
   42   0.756E-04   0.868E-02   0.213E-03
   43   0.625E-04   0.718E-02   0.176E-03
   44   0.517E-04   0.594E-02   0.146E-03
   45   0.428E-04   0.491E-02   0.121E-03
   46   0.354E-04   0.406E-02   0.100E-03
   47   0.293E-04   0.336E-02   0.828E-04
   48   0.242E-04   0.278E-02   0.683E-04
   49   0.200E-04   0.230E-02   0.566E-04
   50   0.166E-04   0.190E-02   0.468E-04
   51   0.137E-04   0.157E-02   0.386E-04
   52   0.113E-04   0.130E-02   0.324E-04
   53   0.938E-05   0.108E-02   0.268E-04
   54   0.776E-05   0.889E-03   0.219E-04

*******   STEP  21      *** NEFF=10 CALCULATION                
    1   0.718E-02   0.184E+01   0.125E+00
    2   0.686E-02   0.178E+01   0.107E+00
    3   0.706E-02   0.170E+01   0.907E-01
    4   0.722E-02   0.161E+01   0.765E-01
    5   0.725E-02   0.149E+01   0.642E-01
    6   0.714E-02   0.135E+01   0.536E-01
    7   0.689E-02   0.121E+01   0.448E-01
    8   0.651E-02   0.106E+01   0.373E-01
    9   0.602E-02   0.921E+00   0.311E-01
   10   0.546E-02   0.789E+00   0.259E-01
   11   0.487E-02   0.670E+00   0.216E-01
   12   0.427E-02   0.565E+00   0.179E-01
   13   0.369E-02   0.474E+00   0.150E-01
   14   0.316E-02   0.397E+00   0.125E-01
   15   0.268E-02   0.332E+00   0.104E-01
   16   0.226E-02   0.277E+00   0.865E-02
   17   0.190E-02   0.231E+00   0.721E-02
   18   0.159E-02   0.193E+00   0.601E-02
   19   0.159E-02   0.160E+00   0.482E-02
   20   0.133E-02   0.128E+00   0.383E-02
   21   0.106E-02   0.102E+00   0.304E-02
   22   0.844E-03   0.807E-01   0.240E-02
   23   0.669E-03   0.639E-01   0.190E-02
   24   0.530E-03   0.506E-01   0.151E-02
   25   0.420E-03   0.401E-01   0.120E-02
   26   0.333E-03   0.318E-01   0.950E-03
   27   0.264E-03   0.252E-01   0.754E-03
   28   0.209E-03   0.200E-01   0.597E-03
   29   0.165E-03   0.158E-01   0.472E-03
   30   0.131E-03   0.125E-01   0.374E-03
   31   0.104E-03   0.994E-02   0.297E-03
   32   0.825E-04   0.788E-02   0.237E-03
   33   0.654E-04   0.625E-02   0.188E-03
   34   0.518E-04   0.495E-02   0.149E-03
   35   0.411E-04   0.393E-02   0.117E-03
   36   0.326E-04   0.312E-02   0.928E-04
   37   0.258E-04   0.247E-02   0.737E-04
   38   0.205E-04   0.196E-02   0.594E-04
   39   0.163E-04   0.155E-02   0.474E-04
   40   0.129E-04   0.123E-02   0.371E-04
   41   0.102E-04   0.977E-03   0.297E-04

*******   STEP  22      *** NEFF=10 CALCULATION                
    1   0.809E-02   0.177E+01   0.126E+00
    2   0.747E-02   0.168E+01   0.106E+00
    3   0.726E-02   0.157E+01   0.895E-01
    4   0.705E-02   0.144E+01   0.753E-01
    5   0.678E-02   0.130E+01   0.634E-01
    6   0.644E-02   0.116E+01   0.534E-01
    7   0.604E-02   0.101E+01   0.449E-01
    8   0.556E-02   0.880E+00   0.378E-01
    9   0.505E-02   0.757E+00   0.318E-01
   10   0.452E-02   0.647E+00   0.267E-01
   11   0.398E-02   0.551E+00   0.225E-01
   12   0.348E-02   0.467E+00   0.189E-01
   13   0.301E-02   0.395E+00   0.159E-01
   14   0.258E-02   0.334E+00   0.134E-01
   15   0.220E-02   0.282E+00   0.112E-01
   16   0.187E-02   0.237E+00   0.943E-02
   17   0.158E-02   0.200E+00   0.793E-02
   18   0.134E-02   0.168E+00   0.666E-02
   19   0.113E-02   0.141E+00   0.560E-02
   20   0.952E-03   0.119E+00   0.470E-02
   21   0.802E-03   0.999E-01   0.395E-02
   22   0.675E-03   0.839E-01   0.332E-02
   23   0.568E-03   0.705E-01   0.279E-02
   24   0.477E-03   0.593E-01   0.234E-02
   25   0.401E-03   0.498E-01   0.197E-02
   26   0.337E-03   0.418E-01   0.165E-02
   27   0.283E-03   0.352E-01   0.139E-02
   28   0.281E-03   0.295E-01   0.113E-02
   29   0.236E-03   0.239E-01   0.907E-03
   30   0.191E-03   0.192E-01   0.728E-03
   31   0.154E-03   0.155E-01   0.584E-03
   32   0.124E-03   0.124E-01   0.469E-03
   33   0.993E-04   0.996E-02   0.376E-03
   34   0.797E-04   0.799E-02   0.302E-03
   35   0.640E-04   0.642E-02   0.243E-03
   36   0.513E-04   0.515E-02   0.195E-03
   37   0.412E-04   0.413E-02   0.156E-03
   38   0.331E-04   0.332E-02   0.125E-03
   39   0.265E-04   0.266E-02   0.101E-03
   40   0.213E-04   0.214E-02   0.808E-04
   41   0.171E-04   0.172E-02   0.649E-04
   42   0.137E-04   0.138E-02   0.521E-04
   43   0.110E-04   0.111E-02   0.418E-04
   44   0.884E-05   0.887E-03   0.335E-04

*******   STEP  23      *** NEFF=10 CALCULATION                
    1   0.773E-02   0.169E+01   0.128E+00
    2   0.780E-02   0.161E+01   0.107E+00
    3   0.777E-02   0.156E+01   0.903E-01
    4   0.772E-02   0.152E+01   0.767E-01
    5   0.754E-02   0.157E+01   0.666E-01
    6   0.657E-02   0.169E+01   0.589E-01
    7   0.625E-02   0.166E+01   0.504E-01
    8   0.692E-02   0.142E+01   0.415E-01
    9   0.707E-02   0.113E+01   0.334E-01
   10   0.665E-02   0.874E+00   0.265E-01
   11   0.584E-02   0.665E+00   0.209E-01
   12   0.489E-02   0.503E+00   0.163E-01
   13   0.395E-02   0.380E+00   0.126E-01
   14   0.313E-02   0.288E+00   0.977E-02
   15   0.244E-02   0.218E+00   0.753E-02
   16   0.189E-02   0.166E+00   0.579E-02
   17   0.146E-02   0.126E+00   0.444E-02
   18   0.112E-02   0.958E-01   0.341E-02
   19   0.111E-02   0.727E-01   0.238E-02
   20   0.845E-03   0.503E-01   0.159E-02
   21   0.588E-03   0.333E-01   0.104E-02
   22   0.391E-03   0.217E-01   0.668E-03
   23   0.255E-03   0.139E-01   0.428E-03
   24   0.164E-03   0.890E-02   0.273E-03
   25   0.105E-03   0.567E-02   0.172E-03
   26   0.670E-04   0.360E-02   0.110E-03
   27   0.426E-04   0.229E-02   0.703E-04
   28   0.270E-04   0.145E-02   0.449E-04
   29   0.171E-04   0.919E-03   0.304E-04

*******   STEP  24      *** NEFF=10 CALCULATION                
    1   0.108E-01   0.162E+01   0.114E+00
    2   0.112E-01   0.132E+01   0.828E-01
    3   0.104E-01   0.107E+01   0.607E-01
    4   0.915E-02   0.862E+00   0.449E-01
    5   0.776E-02   0.685E+00   0.334E-01
    6   0.637E-02   0.538E+00   0.249E-01
    7   0.509E-02   0.419E+00   0.186E-01
    8   0.399E-02   0.324E+00   0.140E-01
    9   0.309E-02   0.249E+00   0.105E-01
   10   0.237E-02   0.191E+00   0.794E-02
   11   0.181E-02   0.146E+00   0.599E-02
   12   0.138E-02   0.111E+00   0.452E-02
   13   0.105E-02   0.846E-01   0.342E-02
   14   0.104E-02   0.641E-01   0.233E-02
   15   0.784E-03   0.439E-01   0.152E-02
   16   0.536E-03   0.287E-01   0.961E-03
   17   0.349E-03   0.182E-01   0.600E-03
   18   0.221E-03   0.114E-01   0.372E-03
   19   0.138E-03   0.706E-02   0.230E-03
   20   0.857E-04   0.436E-02   0.141E-03
   21   0.528E-04   0.268E-02   0.867E-04
   22   0.324E-04   0.164E-02   0.536E-04
   23   0.199E-04   0.101E-02   0.325E-04
   24   0.122E-04   0.615E-03   0.207E-04

*******   STEP  25      *** NEFF=10 CALCULATION                
    1   0.121E-01   0.161E+01   0.113E+00
    2   0.105E-01   0.154E+01   0.857E-01
    3   0.955E-02   0.148E+01   0.683E-01
    4   0.898E-02   0.142E+01   0.555E-01
    5   0.858E-02   0.136E+01   0.454E-01
    6   0.823E-02   0.132E+01   0.374E-01
    7   0.781E-02   0.128E+01   0.311E-01
    8   0.728E-02   0.127E+01   0.262E-01
    9   0.669E-02   0.125E+01   0.223E-01
   10   0.616E-02   0.122E+01   0.191E-01
   11   0.570E-02   0.117E+01   0.165E-01
   12   0.531E-02   0.109E+01   0.143E-01
   13   0.496E-02   0.996E+00   0.125E-01
   14   0.528E-02   0.893E+00   0.106E-01
   15   0.420E-02   0.773E+00   0.922E-02
   16   0.383E-02   0.674E+00   0.801E-02
   17   0.397E-02   0.581E+00   0.678E-02
   18   0.356E-02   0.486E+00   0.571E-02
   19   0.308E-02   0.402E+00   0.478E-02
   20   0.262E-02   0.331E+00   0.398E-02
   21   0.221E-02   0.272E+00   0.334E-02
   22   0.185E-02   0.223E+00   0.278E-02
   23   0.154E-02   0.182E+00   0.229E-02
   24   0.128E-02   0.149E+00   0.191E-02
   25   0.106E-02   0.122E+00   0.158E-02
   26   0.872E-03   0.999E-01   0.129E-02
   27   0.719E-03   0.818E-01   0.110E-02
   28   0.592E-03   0.669E-01   0.911E-03
   29   0.487E-03   0.548E-01   0.729E-03
   30   0.400E-03   0.449E-01   0.635E-03
   31   0.329E-03   0.368E-01   0.521E-03
   32   0.270E-03   0.301E-01   0.401E-03
   33   0.222E-03   0.247E-01   0.387E-03
   34   0.182E-03   0.202E-01   0.320E-03
   35   0.149E-03   0.166E-01   0.230E-03
   36   0.122E-03   0.136E-01   0.256E-03
   37   0.101E-03   0.111E-01   0.205E-03
   38   0.827E-04   0.914E-02   0.127E-03
   39   0.680E-04   0.749E-02   0.189E-03
   40   0.557E-04   0.614E-02   0.149E-03
   41   0.456E-04   0.503E-02   0.798E-04
   42   0.373E-04   0.413E-02   0.154E-03
   43   0.306E-04   0.339E-02   0.116E-03
   44   0.252E-04   0.278E-02   0.505E-04
   45   0.208E-04   0.228E-02   0.131E-03
   46   0.170E-04   0.187E-02   0.964E-04
   47   0.139E-04   0.153E-02   0.397E-04
   48   0.114E-04   0.125E-02   0.115E-03
   49   0.930E-05   0.103E-02   0.819E-04
   50   0.768E-05   0.846E-03   0.325E-04

*******   STEP  26      *** NEFF=10 CALCULATION                
    1   0.846E-02   0.187E+01   0.109E+00
    2   0.920E-02   0.173E+01   0.759E-01
    3   0.959E-02   0.151E+01   0.558E-01
    4   0.955E-02   0.123E+01   0.415E-01
    5   0.886E-02   0.945E+00   0.308E-01
    6   0.762E-02   0.702E+00   0.227E-01
    7   0.615E-02   0.512E+00   0.166E-01
    8   0.474E-02   0.370E+00   0.121E-01
    9   0.355E-02   0.266E+00   0.878E-02
   10   0.261E-02   0.192E+00   0.636E-02
   11   0.191E-02   0.138E+00   0.460E-02
   12   0.189E-02   0.987E-01   0.285E-02
   13   0.136E-02   0.607E-01   0.159E-02
   14   0.843E-03   0.338E-01   0.814E-03
   15   0.470E-03   0.172E-01   0.385E-03
   16   0.240E-03   0.801E-02   0.182E-03
   17   0.112E-03   0.333E-02   0.796E-04
   18   0.463E-04   0.116E-02   0.285E-04
   19   0.162E-04   0.275E-03   0.606E-04

*******   STEP  27      *** NEFF=10 CALCULATION                
    1   0.155E-01   0.161E+01   0.112E+00
    2   0.146E-01   0.148E+01   0.760E-01
    3   0.132E-01   0.133E+01   0.533E-01
    4   0.108E-01   0.111E+01   0.385E-01
    5   0.853E-02   0.869E+00   0.288E-01
    6   0.688E-02   0.679E+00   0.220E-01
    7   0.553E-02   0.530E+00   0.170E-01
    8   0.441E-02   0.413E+00   0.131E-01
    9   0.348E-02   0.322E+00   0.102E-01
   10   0.273E-02   0.251E+00   0.796E-02
   11   0.214E-02   0.196E+00   0.622E-02
   12   0.167E-02   0.153E+00   0.486E-02
   13   0.130E-02   0.119E+00   0.380E-02
   14   0.102E-02   0.933E-01   0.298E-02
   15   0.797E-03   0.730E-01   0.233E-02
   16   0.624E-03   0.572E-01   0.183E-02
   17   0.488E-03   0.448E-01   0.143E-02
   18   0.483E-03   0.350E-01   0.104E-02
   19   0.377E-03   0.254E-01   0.738E-03
   20   0.274E-03   0.180E-01   0.516E-03
   21   0.193E-03   0.126E-01   0.359E-03
   22   0.135E-03   0.875E-02   0.250E-03
   23   0.942E-04   0.609E-02   0.174E-03
   24   0.655E-04   0.423E-02   0.121E-03
   25   0.455E-04   0.294E-02   0.846E-04
   26   0.317E-04   0.205E-02   0.588E-04
   27   0.220E-04   0.142E-02   0.407E-04
   28   0.153E-04   0.991E-03   0.283E-04

*******   STEP  28      *** NEFF=10 CALCULATION                
    1   0.103E-01   0.172E+01   0.114E+00
    2   0.836E-02   0.157E+01   0.922E-01
    3   0.793E-02   0.144E+01   0.759E-01
    4   0.752E-02   0.130E+01   0.629E-01
    5   0.708E-02   0.117E+01   0.522E-01
    6   0.659E-02   0.103E+01   0.434E-01
    7   0.607E-02   0.911E+00   0.362E-01
    8   0.553E-02   0.798E+00   0.302E-01
    9   0.498E-02   0.695E+00   0.253E-01
   10   0.445E-02   0.604E+00   0.212E-01
   11   0.393E-02   0.522E+00   0.177E-01
   12   0.345E-02   0.451E+00   0.149E-01
   13   0.301E-02   0.388E+00   0.125E-01
   14   0.261E-02   0.333E+00   0.105E-01
   15   0.225E-02   0.285E+00   0.880E-02
   16   0.193E-02   0.244E+00   0.740E-02
   17   0.165E-02   0.208E+00   0.622E-02
   18   0.141E-02   0.178E+00   0.524E-02
   19   0.120E-02   0.151E+00   0.441E-02
   20   0.102E-02   0.129E+00   0.371E-02
   21   0.869E-03   0.109E+00   0.312E-02
   22   0.737E-03   0.928E-01   0.263E-02
   23   0.625E-03   0.787E-01   0.222E-02
   24   0.529E-03   0.667E-01   0.187E-02
   25   0.448E-03   0.565E-01   0.158E-02
   26   0.379E-03   0.478E-01   0.133E-02
   27   0.320E-03   0.405E-01   0.112E-02
   28   0.271E-03   0.342E-01   0.944E-03
   29   0.229E-03   0.289E-01   0.796E-03
   30   0.193E-03   0.244E-01   0.671E-03
   31   0.192E-03   0.206E-01   0.548E-03
   32   0.162E-03   0.169E-01   0.444E-03
   33   0.132E-03   0.137E-01   0.359E-03
   34   0.107E-03   0.111E-01   0.290E-03
   35   0.867E-04   0.896E-02   0.235E-03
   36   0.702E-04   0.725E-02   0.190E-03
   37   0.568E-04   0.587E-02   0.153E-03
   38   0.459E-04   0.475E-02   0.124E-03
   39   0.371E-04   0.384E-02   0.100E-03
   40   0.300E-04   0.310E-02   0.810E-04
   41   0.243E-04   0.251E-02   0.655E-04
   42   0.196E-04   0.203E-02   0.530E-04
   43   0.159E-04   0.164E-02   0.428E-04
   44   0.128E-04   0.133E-02   0.346E-04
   45   0.104E-04   0.107E-02   0.280E-04
   46   0.839E-05   0.868E-03   0.226E-04

*******   STEP  29      *** NEFF=10 CALCULATION                
    1   0.861E-02   0.179E+01   0.142E+00
    2   0.594E-02   0.188E+01   0.118E+00
    3   0.873E-02   0.163E+01   0.906E-01
    4   0.967E-02   0.130E+01   0.681E-01
    5   0.921E-02   0.997E+00   0.506E-01
    6   0.803E-02   0.751E+00   0.374E-01
    7   0.658E-02   0.560E+00   0.276E-01
    8   0.517E-02   0.415E+00   0.203E-01
    9   0.395E-02   0.307E+00   0.149E-01
   10   0.297E-02   0.226E+00   0.110E-01
   11   0.221E-02   0.167E+00   0.809E-02
   12   0.163E-02   0.123E+00   0.595E-02
   13   0.121E-02   0.902E-01   0.437E-02
   14   0.889E-03   0.664E-01   0.322E-02
   15   0.654E-03   0.489E-01   0.237E-02
   16   0.646E-03   0.358E-01   0.153E-02
   17   0.473E-03   0.230E-01   0.912E-03
   18   0.305E-03   0.137E-01   0.517E-03
   19   0.182E-03   0.777E-02   0.280E-03
   20   0.103E-03   0.421E-02   0.147E-03
   21   0.557E-04   0.221E-02   0.749E-04
   22   0.292E-04   0.112E-02   0.368E-04
   23   0.148E-04   0.550E-03   0.180E-04

*******   STEP  30      *** NEFF=10 CALCULATION                
    1   0.120E-01   0.137E+01   0.101E+00
    2   0.108E-01   0.111E+01   0.692E-01
    3   0.950E-02   0.903E+00   0.505E-01
    4   0.815E-02   0.734E+00   0.376E-01
    5   0.681E-02   0.594E+00   0.283E-01
    6   0.558E-02   0.477E+00   0.214E-01
    7   0.449E-02   0.382E+00   0.163E-01
    8   0.357E-02   0.303E+00   0.125E-01
    9   0.281E-02   0.240E+00   0.960E-02
   10   0.221E-02   0.190E+00   0.740E-02
   11   0.172E-02   0.149E+00   0.571E-02
   12   0.135E-02   0.117E+00   0.442E-02
   13   0.105E-02   0.918E-01   0.343E-02
   14   0.104E-02   0.716E-01   0.245E-02
   15   0.807E-03   0.517E-01   0.170E-02
   16   0.579E-03   0.362E-01   0.117E-02
   17   0.403E-03   0.249E-01   0.797E-03
   18   0.277E-03   0.171E-01   0.544E-03
   19   0.189E-03   0.117E-01   0.371E-03
   20   0.129E-03   0.797E-02   0.252E-03
   21   0.881E-04   0.543E-02   0.172E-03
   22   0.600E-04   0.371E-02   0.118E-03
   23   0.409E-04   0.253E-02   0.799E-04
   24   0.279E-04   0.172E-02   0.549E-04
   25   0.190E-04   0.117E-02   0.378E-04
   26   0.130E-04   0.801E-03   0.254E-04

*******   STEP  31      *** NEFF=10 CALCULATION                
    1   0.114E-01   0.156E+01   0.994E-01
    2   0.101E-01   0.147E+01   0.716E-01
    3   0.931E-02   0.141E+01   0.564E-01
    4   0.857E-02   0.139E+01   0.461E-01
    5   0.777E-02   0.140E+01   0.387E-01
    6   0.700E-02   0.142E+01   0.332E-01
    7   0.633E-02   0.143E+01   0.289E-01
    8   0.583E-02   0.142E+01   0.253E-01
    9   0.546E-02   0.138E+01   0.223E-01
   10   0.520E-02   0.131E+01   0.197E-01
   11   0.500E-02   0.122E+01   0.174E-01
   12   0.481E-02   0.110E+01   0.153E-01
   13   0.460E-02   0.978E+00   0.134E-01
   14   0.433E-02   0.851E+00   0.117E-01
   15   0.401E-02   0.729E+00   0.101E-01
   16   0.364E-02   0.616E+00   0.874E-02
   17   0.377E-02   0.514E+00   0.728E-02
   18   0.277E-02   0.411E+00   0.624E-02
   19   0.239E-02   0.339E+00   0.531E-02
   20   0.240E-02   0.277E+00   0.435E-02
   21   0.166E-02   0.219E+00   0.367E-02
   22   0.165E-02   0.179E+00   0.298E-02
   23   0.138E-02   0.141E+00   0.239E-02
   24   0.111E-02   0.110E+00   0.190E-02
   25   0.882E-03   0.853E-01   0.151E-02
   26   0.696E-03   0.664E-01   0.119E-02
   27   0.548E-03   0.518E-01   0.937E-03
   28   0.431E-03   0.404E-01   0.738E-03
   29   0.339E-03   0.316E-01   0.583E-03
   30   0.266E-03   0.246E-01   0.462E-03
   31   0.208E-03   0.193E-01   0.362E-03
   32   0.163E-03   0.151E-01   0.281E-03
   33   0.128E-03   0.118E-01   0.222E-03
   34   0.100E-03   0.922E-02   0.174E-03
   35   0.787E-04   0.722E-02   0.137E-03
   36   0.617E-04   0.565E-02   0.114E-03
   37   0.483E-04   0.443E-02   0.884E-04
   38   0.379E-04   0.347E-02   0.652E-04
   39   0.297E-04   0.271E-02   0.571E-04
   40   0.233E-04   0.213E-02   0.442E-04
   41   0.182E-04   0.166E-02   0.334E-04
   42   0.143E-04   0.130E-02   0.369E-04
